timestamp,device_id,vibration_mm_s,temperature_c,pressure_bar,rpm,fault_mode,anomaly_pred,anomaly_score,forecast,action,severity,auth_ok,report
2026-04-30T08:38:08.753347+00:00,PUMP-A1-Houston-Plant,3.498,65.49,4.537,1742,imbalance,1,-0.4312,4.3,SCHEDULE_MAINTENANCE,WARNING,True,"[NORMAL] Pump PUMP-A1-Houston-Plant reports vibration 3.50 mm/s, temperature 65.5 C, pressure 4.54 bar. Anomaly score: -0.431. Forecast: 4.30 mm/s in 5 ticks. Recommended action: SCHEDULE_MAINTENANCE."
2026-04-30T08:38:08.756985+00:00,PUMP-A1-Houston-Plant,3.352,64.63,4.502,1720,imbalance,1,-0.4391,4.538,SCHEDULE_MAINTENANCE,WARNING,True,"[NORMAL] Pump PUMP-A1-Houston-Plant reports vibration 3.35 mm/s, temperature 64.6 C, pressure 4.50 bar. Anomaly score: -0.439. Forecast: 4.54 mm/s in 5 ticks. Recommended action: SCHEDULE_MAINTENANCE."
2026-04-30T08:38:08.760784+00:00,PUMP-A1-Houston-Plant,3.417,64.99,4.43,1735,imbalance,1,-0.449,4.503,SCHEDULE_MAINTENANCE,WARNING,True,"[NORMAL] Pump PUMP-A1-Houston-Plant reports vibration 3.42 mm/s, temperature 65.0 C, pressure 4.43 bar. Anomaly score: -0.449. Forecast: 4.50 mm/s in 5 ticks. Recommended action: SCHEDULE_MAINTENANCE."
2026-04-30T08:38:08.764547+00:00,PUMP-A1-Houston-Plant,3.617,65.24,4.516,1725,imbalance,1,-0.4175,4.657,CONTINUE,NORMAL,True,"[NORMAL] Pump PUMP-A1-Houston-Plant reports vibration 3.62 mm/s, temperature 65.2 C, pressure 4.52 bar. Anomaly score: -0.418. Forecast: 4.66 mm/s in 5 ticks. Recommended action: CONTINUE."
2026-04-30T08:38:08.768147+00:00,PUMP-A1-Houston-Plant,3.901,64.91,4.651,1742,imbalance,1,-0.5151,4.989,CONTINUE,NORMAL,True,"[NORMAL] Pump PUMP-A1-Houston-Plant reports vibration 3.90 mm/s, temperature 64.9 C, pressure 4.65 bar. Anomaly score: -0.515. Forecast: 4.99 mm/s in 5 ticks. Recommended action: CONTINUE."
2026-04-30T08:38:08.772088+00:00,PUMP-A1-Houston-Plant,3.769,64.82,4.532,1755,imbalance,1,-0.457,5.277,CONTINUE,NORMAL,True,"[NORMAL] Pump PUMP-A1-Houston-Plant reports vibration 3.77 mm/s, temperature 64.8 C, pressure 4.53 bar. Anomaly score: -0.457. Forecast: 5.28 mm/s in 5 ticks. Recommended action: CONTINUE."
2026-04-30T08:38:08.775546+00:00,PUMP-A1-Houston-Plant,3.827,65.41,4.533,1728,imbalance,1,-0.4302,5.512,CONTINUE,NORMAL,True,"[NORMAL] Pump PUMP-A1-Houston-Plant reports vibration 3.83 mm/s, temperature 65.4 C, pressure 4.53 bar. Anomaly score: -0.430. Forecast: 5.51 mm/s in 5 ticks. Recommended action: CONTINUE."
2026-04-30T08:38:08.779194+00:00,PUMP-A1-Houston-Plant,3.915,64.73,4.525,1734,imbalance,1,-0.4702,5.595,CONTINUE,NORMAL,True,"[NORMAL] Pump PUMP-A1-Houston-Plant reports vibration 3.92 mm/s, temperature 64.7 C, pressure 4.53 bar. Anomaly score: -0.470. Forecast: 5.59 mm/s in 5 ticks. Recommended action: CONTINUE."
2026-04-30T08:38:08.782619+00:00,PUMP-A1-Houston-Plant,4.088,64.78,4.605,1738,imbalance,1,-0.5257,5.924,CONTINUE,NORMAL,True,"[NORMAL] Pump PUMP-A1-Houston-Plant reports vibration 4.09 mm/s, temperature 64.8 C, pressure 4.61 bar. Anomaly score: -0.526. Forecast: 5.92 mm/s in 5 ticks. Recommended action: CONTINUE."
2026-04-30T08:38:08.786116+00:00,PUMP-A1-Houston-Plant,4.083,64.48,4.509,1735,imbalance,1,-0.4751,5.117,CONTINUE,NORMAL,True,"[NORMAL] Pump PUMP-A1-Houston-Plant reports vibration 4.08 mm/s, temperature 64.5 C, pressure 4.51 bar. Anomaly score: -0.475. Forecast: 5.12 mm/s in 5 ticks. Recommended action: CONTINUE."
2026-04-30T08:38:08.789996+00:00,PUMP-A1-Houston-Plant,4.107,65.59,4.556,1735,imbalance,1,-0.4679,5.223,CONTINUE,NORMAL,True,"[NORMAL] Pump PUMP-A1-Houston-Plant reports vibration 4.11 mm/s, temperature 65.6 C, pressure 4.56 bar. Anomaly score: -0.468. Forecast: 5.22 mm/s in 5 ticks. Recommended action: CONTINUE."
2026-04-30T08:38:08.793237+00:00,PUMP-A1-Houston-Plant,3.906,64.86,4.447,1747,imbalance,1,-0.4558,5.122,CONTINUE,NORMAL,True,"[NORMAL] Pump PUMP-A1-Houston-Plant reports vibration 3.91 mm/s, temperature 64.9 C, pressure 4.45 bar. Anomaly score: -0.456. Forecast: 5.12 mm/s in 5 ticks. Recommended action: CONTINUE."
2026-04-30T08:38:08.796535+00:00,PUMP-A1-Houston-Plant,4.202,65.24,4.428,1731,imbalance,1,-0.4701,5.306,CONTINUE,NORMAL,True,"[NORMAL] Pump PUMP-A1-Houston-Plant reports vibration 4.20 mm/s, temperature 65.2 C, pressure 4.43 bar. Anomaly score: -0.470. Forecast: 5.31 mm/s in 5 ticks. Recommended action: CONTINUE."
2026-04-30T08:38:08.799959+00:00,PUMP-A1-Houston-Plant,4.071,65.13,4.518,1721,imbalance,1,-0.4504,5.271,CONTINUE,NORMAL,True,"[NORMAL] Pump PUMP-A1-Houston-Plant reports vibration 4.07 mm/s, temperature 65.1 C, pressure 4.52 bar. Anomaly score: -0.450. Forecast: 5.27 mm/s in 5 ticks. Recommended action: CONTINUE."
2026-04-30T08:38:08.803367+00:00,PUMP-A1-Houston-Plant,4.472,65.78,4.41,1731,imbalance,1,-0.5131,5.58,CONTINUE,NORMAL,True,"[NORMAL] Pump PUMP-A1-Houston-Plant reports vibration 4.47 mm/s, temperature 65.8 C, pressure 4.41 bar. Anomaly score: -0.513. Forecast: 5.58 mm/s in 5 ticks. Recommended action: CONTINUE."
2026-04-30T08:38:08.806760+00:00,PUMP-A1-Houston-Plant,4.461,64.69,4.481,1736,imbalance,1,-0.4948,5.544,CONTINUE,NORMAL,True,"[NORMAL] Pump PUMP-A1-Houston-Plant reports vibration 4.46 mm/s, temperature 64.7 C, pressure 4.48 bar. Anomaly score: -0.495. Forecast: 5.54 mm/s in 5 ticks. Recommended action: CONTINUE."
2026-04-30T08:38:08.810169+00:00,PUMP-A1-Houston-Plant,4.14,64.77,4.438,1734,imbalance,1,-0.4744,5.618,CONTINUE,NORMAL,True,"[NORMAL] Pump PUMP-A1-Houston-Plant reports vibration 4.14 mm/s, temperature 64.8 C, pressure 4.44 bar. Anomaly score: -0.474. Forecast: 5.62 mm/s in 5 ticks. Recommended action: CONTINUE."
2026-04-30T08:38:08.813604+00:00,PUMP-A1-Houston-Plant,4.48,65.1,4.504,1731,imbalance,1,-0.4772,5.708,CONTINUE,NORMAL,True,"[NORMAL] Pump PUMP-A1-Houston-Plant reports vibration 4.48 mm/s, temperature 65.1 C, pressure 4.50 bar. Anomaly score: -0.477. Forecast: 5.71 mm/s in 5 ticks. Recommended action: CONTINUE."
2026-04-30T08:38:08.817045+00:00,PUMP-A1-Houston-Plant,4.576,65.81,4.456,1711,imbalance,1,-0.4743,5.8,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 4.58 mm/s, temperature 65.8 C, pressure 4.46 bar. Anomaly score: -0.474. Forecast: 5.80 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.820543+00:00,PUMP-A1-Houston-Plant,4.447,64.5,4.41,1731,imbalance,1,-0.5378,4.892,CONTINUE,NORMAL,True,"[NORMAL] Pump PUMP-A1-Houston-Plant reports vibration 4.45 mm/s, temperature 64.5 C, pressure 4.41 bar. Anomaly score: -0.538. Forecast: 4.89 mm/s in 5 ticks. Recommended action: CONTINUE."
2026-04-30T08:38:08.824230+00:00,PUMP-A1-Houston-Plant,4.545,64.96,4.524,1754,imbalance,1,-0.4875,5.077,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 4.54 mm/s, temperature 65.0 C, pressure 4.52 bar. Anomaly score: -0.488. Forecast: 5.08 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.827811+00:00,PUMP-A1-Houston-Plant,4.839,64.96,4.399,1722,imbalance,1,-0.5308,5.063,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 4.84 mm/s, temperature 65.0 C, pressure 4.40 bar. Anomaly score: -0.531. Forecast: 5.06 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.831646+00:00,PUMP-A1-Houston-Plant,4.626,64.86,4.399,1735,imbalance,1,-0.5343,4.99,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 4.63 mm/s, temperature 64.9 C, pressure 4.40 bar. Anomaly score: -0.534. Forecast: 4.99 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.835108+00:00,PUMP-A1-Houston-Plant,5.076,65.2,4.566,1731,imbalance,1,-0.5035,5.576,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 5.08 mm/s, temperature 65.2 C, pressure 4.57 bar. Anomaly score: -0.503. Forecast: 5.58 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.838527+00:00,PUMP-A1-Houston-Plant,5.018,65.03,4.534,1740,imbalance,1,-0.4911,5.36,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 5.02 mm/s, temperature 65.0 C, pressure 4.53 bar. Anomaly score: -0.491. Forecast: 5.36 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.842709+00:00,PUMP-A1-Houston-Plant,4.827,64.41,4.447,1740,imbalance,1,-0.5117,5.365,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 4.83 mm/s, temperature 64.4 C, pressure 4.45 bar. Anomaly score: -0.512. Forecast: 5.36 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.846308+00:00,PUMP-A1-Houston-Plant,5.151,65.41,4.456,1732,imbalance,1,-0.4778,5.666,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 5.15 mm/s, temperature 65.4 C, pressure 4.46 bar. Anomaly score: -0.478. Forecast: 5.67 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.850037+00:00,PUMP-A1-Houston-Plant,5.214,64.24,4.479,1733,imbalance,1,-0.512,5.633,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 5.21 mm/s, temperature 64.2 C, pressure 4.48 bar. Anomaly score: -0.512. Forecast: 5.63 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.853772+00:00,PUMP-A1-Houston-Plant,5.241,64.69,4.49,1736,imbalance,1,-0.507,5.718,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 5.24 mm/s, temperature 64.7 C, pressure 4.49 bar. Anomaly score: -0.507. Forecast: 5.72 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.857230+00:00,PUMP-A1-Houston-Plant,5.351,65.3,4.521,1730,imbalance,1,-0.4964,5.703,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 5.35 mm/s, temperature 65.3 C, pressure 4.52 bar. Anomaly score: -0.496. Forecast: 5.70 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.861231+00:00,PUMP-A1-Houston-Plant,5.417,64.93,4.412,1732,imbalance,1,-0.5391,5.826,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 5.42 mm/s, temperature 64.9 C, pressure 4.41 bar. Anomaly score: -0.539. Forecast: 5.83 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.864770+00:00,PUMP-A1-Houston-Plant,5.191,64.53,4.475,1735,imbalance,1,-0.5024,5.78,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 5.19 mm/s, temperature 64.5 C, pressure 4.47 bar. Anomaly score: -0.502. Forecast: 5.78 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.868202+00:00,PUMP-A1-Houston-Plant,5.444,65.89,4.539,1729,imbalance,1,-0.511,5.871,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 5.44 mm/s, temperature 65.9 C, pressure 4.54 bar. Anomaly score: -0.511. Forecast: 5.87 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.871985+00:00,PUMP-A1-Houston-Plant,5.239,65.32,4.528,1731,imbalance,1,-0.4855,5.775,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 5.24 mm/s, temperature 65.3 C, pressure 4.53 bar. Anomaly score: -0.485. Forecast: 5.78 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.875430+00:00,PUMP-A1-Houston-Plant,5.626,64.88,4.525,1721,imbalance,1,-0.5192,5.996,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 5.63 mm/s, temperature 64.9 C, pressure 4.53 bar. Anomaly score: -0.519. Forecast: 6.00 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.879051+00:00,PUMP-A1-Houston-Plant,5.491,65.44,4.471,1723,imbalance,1,-0.497,5.893,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 5.49 mm/s, temperature 65.4 C, pressure 4.47 bar. Anomaly score: -0.497. Forecast: 5.89 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.882602+00:00,PUMP-A1-Houston-Plant,5.791,65.71,4.595,1733,imbalance,1,-0.5445,6.171,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 5.79 mm/s, temperature 65.7 C, pressure 4.59 bar. Anomaly score: -0.545. Forecast: 6.17 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.886113+00:00,PUMP-A1-Houston-Plant,5.529,65.53,4.586,1727,imbalance,1,-0.5314,6.006,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 5.53 mm/s, temperature 65.5 C, pressure 4.59 bar. Anomaly score: -0.531. Forecast: 6.01 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.889614+00:00,PUMP-A1-Houston-Plant,5.98,64.59,4.466,1726,imbalance,1,-0.5244,6.372,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 5.98 mm/s, temperature 64.6 C, pressure 4.47 bar. Anomaly score: -0.524. Forecast: 6.37 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.893434+00:00,PUMP-A1-Houston-Plant,5.929,64.98,4.519,1725,imbalance,1,-0.5122,6.18,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 5.93 mm/s, temperature 65.0 C, pressure 4.52 bar. Anomaly score: -0.512. Forecast: 6.18 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.897185+00:00,PUMP-A1-Houston-Plant,6.206,64.35,4.568,1733,imbalance,1,-0.5774,6.234,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 6.21 mm/s, temperature 64.3 C, pressure 4.57 bar. Anomaly score: -0.577. Forecast: 6.23 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.900953+00:00,PUMP-A1-Houston-Plant,6.067,64.9,4.535,1722,imbalance,1,-0.5409,6.329,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 6.07 mm/s, temperature 64.9 C, pressure 4.54 bar. Anomaly score: -0.541. Forecast: 6.33 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.904450+00:00,PUMP-A1-Houston-Plant,6.224,65.09,4.458,1736,imbalance,1,-0.5184,6.408,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 6.22 mm/s, temperature 65.1 C, pressure 4.46 bar. Anomaly score: -0.518. Forecast: 6.41 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.907955+00:00,PUMP-A1-Houston-Plant,6.321,65.12,4.59,1735,imbalance,1,-0.5668,6.525,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 6.32 mm/s, temperature 65.1 C, pressure 4.59 bar. Anomaly score: -0.567. Forecast: 6.53 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.911639+00:00,PUMP-A1-Houston-Plant,6.236,65.07,4.511,1727,imbalance,1,-0.5173,6.57,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 6.24 mm/s, temperature 65.1 C, pressure 4.51 bar. Anomaly score: -0.517. Forecast: 6.57 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.915051+00:00,PUMP-A1-Houston-Plant,6.464,65.16,4.509,1713,imbalance,1,-0.5342,6.618,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 6.46 mm/s, temperature 65.2 C, pressure 4.51 bar. Anomaly score: -0.534. Forecast: 6.62 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.918519+00:00,PUMP-A1-Houston-Plant,6.352,64.85,4.493,1717,imbalance,1,-0.5435,6.718,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 6.35 mm/s, temperature 64.8 C, pressure 4.49 bar. Anomaly score: -0.543. Forecast: 6.72 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.922311+00:00,PUMP-A1-Houston-Plant,6.405,64.56,4.502,1713,imbalance,1,-0.5485,6.737,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 6.41 mm/s, temperature 64.6 C, pressure 4.50 bar. Anomaly score: -0.548. Forecast: 6.74 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.925792+00:00,PUMP-A1-Houston-Plant,6.77,64.85,4.571,1721,imbalance,1,-0.5954,6.805,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 6.77 mm/s, temperature 64.8 C, pressure 4.57 bar. Anomaly score: -0.595. Forecast: 6.81 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.929345+00:00,PUMP-A1-Houston-Plant,6.609,65.6,4.492,1735,imbalance,1,-0.5365,7.103,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 6.61 mm/s, temperature 65.6 C, pressure 4.49 bar. Anomaly score: -0.537. Forecast: 7.10 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.933288+00:00,PUMP-A1-Houston-Plant,6.551,65.2,4.533,1721,imbalance,1,-0.5506,6.971,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 6.55 mm/s, temperature 65.2 C, pressure 4.53 bar. Anomaly score: -0.551. Forecast: 6.97 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.936859+00:00,PUMP-A1-Houston-Plant,6.643,65.58,4.483,1720,imbalance,1,-0.5393,7.04,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 6.64 mm/s, temperature 65.6 C, pressure 4.48 bar. Anomaly score: -0.539. Forecast: 7.04 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.940593+00:00,PUMP-A1-Houston-Plant,6.578,64.99,4.416,1728,imbalance,1,-0.5659,7.191,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 6.58 mm/s, temperature 65.0 C, pressure 4.42 bar. Anomaly score: -0.566. Forecast: 7.19 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.944067+00:00,PUMP-A1-Houston-Plant,6.945,65.58,4.498,1727,imbalance,1,-0.5585,7.18,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 6.95 mm/s, temperature 65.6 C, pressure 4.50 bar. Anomaly score: -0.559. Forecast: 7.18 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.947547+00:00,PUMP-A1-Houston-Plant,7.146,64.62,4.473,1712,imbalance,1,-0.5806,7.36,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.15 mm/s, temperature 64.6 C, pressure 4.47 bar. Anomaly score: -0.581. Forecast: 7.36 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:08.951588+00:00,PUMP-A1-Houston-Plant,7.113,65.44,4.529,1710,imbalance,1,-0.5823,7.409,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.11 mm/s, temperature 65.4 C, pressure 4.53 bar. Anomaly score: -0.582. Forecast: 7.41 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:08.954966+00:00,PUMP-A1-Houston-Plant,7.045,64.91,4.443,1726,imbalance,1,-0.5741,7.344,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 7.04 mm/s, temperature 64.9 C, pressure 4.44 bar. Anomaly score: -0.574. Forecast: 7.34 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.958532+00:00,PUMP-A1-Houston-Plant,7.434,65.69,4.47,1726,imbalance,1,-0.5828,7.531,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.43 mm/s, temperature 65.7 C, pressure 4.47 bar. Anomaly score: -0.583. Forecast: 7.53 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:08.962118+00:00,PUMP-A1-Houston-Plant,6.906,64.52,4.528,1710,imbalance,1,-0.5858,7.66,REDUCE_LOAD,WARNING,True,"[WARNING] Pump PUMP-A1-Houston-Plant reports vibration 6.91 mm/s, temperature 64.5 C, pressure 4.53 bar. Anomaly score: -0.586. Forecast: 7.66 mm/s in 5 ticks. Recommended action: REDUCE_LOAD."
2026-04-30T08:38:08.965552+00:00,PUMP-A1-Houston-Plant,7.207,65.69,4.491,1721,imbalance,1,-0.5702,7.491,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.21 mm/s, temperature 65.7 C, pressure 4.49 bar. Anomaly score: -0.570. Forecast: 7.49 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:08.969209+00:00,PUMP-A1-Houston-Plant,7.294,65.26,4.546,1714,imbalance,1,-0.6016,7.75,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.29 mm/s, temperature 65.3 C, pressure 4.55 bar. Anomaly score: -0.602. Forecast: 7.75 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:08.972947+00:00,PUMP-A1-Houston-Plant,7.26,65.25,4.441,1723,imbalance,1,-0.5742,7.869,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.26 mm/s, temperature 65.2 C, pressure 4.44 bar. Anomaly score: -0.574. Forecast: 7.87 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:08.976478+00:00,PUMP-A1-Houston-Plant,7.496,65.28,4.422,1725,imbalance,1,-0.6012,7.708,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.50 mm/s, temperature 65.3 C, pressure 4.42 bar. Anomaly score: -0.601. Forecast: 7.71 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:08.980014+00:00,PUMP-A1-Houston-Plant,7.45,64.84,4.411,1711,imbalance,-1,-0.6115,7.989,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.45 mm/s, temperature 64.8 C, pressure 4.41 bar. Anomaly score: -0.611. Forecast: 7.99 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:08.983621+00:00,PUMP-A1-Houston-Plant,7.43,65.4,4.484,1709,imbalance,1,-0.5807,7.903,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.43 mm/s, temperature 65.4 C, pressure 4.48 bar. Anomaly score: -0.581. Forecast: 7.90 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:08.987240+00:00,PUMP-A1-Houston-Plant,7.825,64.42,4.44,1708,imbalance,-1,-0.6068,7.931,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.83 mm/s, temperature 64.4 C, pressure 4.44 bar. Anomaly score: -0.607. Forecast: 7.93 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:08.990997+00:00,PUMP-A1-Houston-Plant,7.879,64.7,4.496,1708,imbalance,-1,-0.6055,8.235,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.88 mm/s, temperature 64.7 C, pressure 4.50 bar. Anomaly score: -0.605. Forecast: 8.23 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:08.994398+00:00,PUMP-A1-Houston-Plant,7.604,64.87,4.509,1701,imbalance,1,-0.5935,8.181,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.60 mm/s, temperature 64.9 C, pressure 4.51 bar. Anomaly score: -0.594. Forecast: 8.18 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
2026-04-30T08:38:08.997872+00:00,PUMP-A1-Houston-Plant,7.84,64.05,4.448,1718,imbalance,-1,-0.6117,8.12,EMERGENCY_SHUTDOWN,CRITICAL,True,"[CRITICAL] Pump PUMP-A1-Houston-Plant reports vibration 7.84 mm/s, temperature 64.0 C, pressure 4.45 bar. Anomaly score: -0.612. Forecast: 8.12 mm/s in 5 ticks. Recommended action: EMERGENCY_SHUTDOWN."
