timestamp,node_id,traffic_type,transmission_probability,capture_threshold,num_nodes,channel_quality,age_of_information,packet_loss_probability
2024-06-30 18:37:10.430548,23,AoI-oriented,0.1,-2.0,10,0.0,inf,1.0
2024-06-30 23:50:10.430548,100,deadline-oriented,0.7000000000000001,1.5,1,0.8,4.270642898818849,0.5920038159356946
2024-06-30 20:10:10.430548,32,AoI-oriented,0.7000000000000001,-1.0,8,0.9,10.91712295024883,0.8770603594503136
2024-07-01 02:10:10.430548,40,AoI-oriented,0.6,-2.0,8,0.6000000000000001,11.599780315480755,0.8351916679994228
2024-06-30 16:06:10.430548,16,AoI-oriented,0.30000000000000004,1.0,6,0.2,79.05348004468186,0.958313914454359
2024-07-01 02:46:10.430548,5,AoI-oriented,0.5,0.0,1,0.5,6.903875216687094,0.600727473539597
2024-07-01 00:02:10.430548,98,AoI-oriented,0.9,1.5,8,0.4,18.902211683203934,0.943485054464935
2024-06-30 16:01:10.430548,18,deadline-oriented,0.1,-2.0,9,0.2,108.018245158845,0.9078832991875705
2024-07-01 06:42:10.430548,14,deadline-oriented,0.7000000000000001,-1.0,9,0.7000000000000001,21.84520668403577,0.9363169076858151
2024-06-30 23:13:10.430548,66,AoI-oriented,1.0,1.5,5,0.4,13.539995783979212,0.9249279850453606
2024-07-01 04:08:10.430548,53,deadline-oriented,1.0,0.5,1,0.30000000000000004,5.52953335782374,0.8073925407030798
2024-07-01 03:06:10.430548,7,deadline-oriented,0.1,-1.0,3,0.8,26.467460090925073,0.6082945244644462
2024-07-01 06:24:10.430548,6,deadline-oriented,0.8,-0.5,3,0.0,inf,1.0
2024-07-01 07:49:10.430548,64,deadline-oriented,0.2,1.5,1,0.30000000000000004,30.884197286804177,0.8458467307797476
2024-06-30 22:06:10.430548,70,deadline-oriented,0.7000000000000001,2.0,8,0.1,22.620633827962425,0.938550491832082
2024-06-30 18:45:10.430548,30,AoI-oriented,0.2,1.0,2,0.4,31.68091596648405,0.8449188939088839
2024-07-01 05:21:10.430548,53,AoI-oriented,0.2,-1.5,7,0.30000000000000004,132.46494176724656,0.9625163859061517
2024-06-30 18:18:10.430548,23,AoI-oriented,0.2,0.0,9,0.1,42.517427769958864,0.8860842940586529
2024-06-30 20:59:10.430548,21,deadline-oriented,0.2,-1.0,2,0.9,8.072625640124805,0.38667082574438183
2024-06-30 19:39:10.430548,12,AoI-oriented,0.8,1.5,7,0.4,53.24230761497116,0.9763487518942215
2024-06-30 17:11:10.430548,74,deadline-oriented,0.7000000000000001,2.0,3,0.0,inf,1.0
2024-07-01 02:00:10.430548,15,AoI-oriented,0.5,0.0,9,0.1,33.382944904678624,0.9416969087566961
2024-07-01 06:41:10.430548,31,deadline-oriented,0.1,0.5,6,0.4,201.08060016825416,0.9506729042639813
2024-07-01 00:33:10.430548,70,AoI-oriented,0.6,0.0,6,1.0,6.471174024579603,0.7502907322003307
2024-07-01 08:23:10.430548,99,deadline-oriented,0.8,-1.0,4,0.9,4.221718271715281,0.6735467819811427
2024-07-01 02:48:10.430548,66,AoI-oriented,0.6,-1.0,5,0.30000000000000004,43.629844381511994,0.9616673283988543
2024-07-01 05:14:10.430548,4,deadline-oriented,0.6,0.0,5,0.7000000000000001,14.92984230967151,0.8935853663124061
2024-07-01 00:19:10.430548,55,AoI-oriented,1.0,1.5,8,0.1,15.473056900735694,0.9391229606942616
2024-06-30 17:19:10.430548,63,AoI-oriented,1.0,2.0,7,1.0,42.72598108034105,0.9754377140207295
2024-07-01 01:07:10.430548,40,AoI-oriented,0.2,0.5,5,0.5,33.60595032869711,0.8565115651177577
2024-07-01 04:31:10.430548,56,AoI-oriented,1.0,0.5,5,0.5,11.450975290523184,0.9123827273971952
2024-07-01 08:00:10.430548,33,deadline-oriented,0.7000000000000001,-0.5,2,0.8,1.0,0.5545661766155792
2024-06-30 18:30:10.430548,49,deadline-oriented,0.9,0.0,10,0.0,inf,1.0
2024-06-30 20:28:10.430548,54,deadline-oriented,0.6,2.0,8,0.7000000000000001,56.61817118488777,0.9706060464477284
2024-07-01 01:57:10.430548,79,AoI-oriented,0.4,2.0,3,1.0,12.06215912267769,0.7993824729103826
2024-07-01 04:39:10.430548,73,AoI-oriented,0.30000000000000004,1.5,1,0.6000000000000001,10.050232754522979,0.6678966871215835
2024-07-01 01:30:10.430548,79,deadline-oriented,0.2,1.5,1,0.0,74.90021038071221,0.9334412267354675
2024-06-30 20:48:10.430548,87,AoI-oriented,0.30000000000000004,-1.0,2,0.6000000000000001,8.821662521221484,0.6485246841625227
2024-06-30 21:46:10.430548,55,deadline-oriented,0.5,1.5,7,0.9,20.967485513222783,0.9101124151310916
2024-06-30 22:02:10.430548,45,AoI-oriented,0.8,0.5,7,0.5,28.574706327944046,0.9592789516294102
2024-06-30 23:47:10.430548,91,AoI-oriented,0.8,-0.5,1,0.1,14.202249471656526,0.9141257111001241
2024-07-01 02:34:10.430548,87,deadline-oriented,0.5,-1.5,10,0.6000000000000001,16.932482655033578,0.8827808953615783
2024-06-30 22:35:10.430548,78,deadline-oriented,0.7000000000000001,0.0,1,0.30000000000000004,2.471151512238902,0.6373656729926329
2024-07-01 06:55:10.430548,6,AoI-oriented,0.1,1.5,5,0.8,217.59376719523416,0.9539470646770151
2024-06-30 16:33:10.430548,74,deadline-oriented,0.6,0.5,8,0.0,61.50481512066541,0.973365720285239
2024-06-30 19:53:10.430548,51,deadline-oriented,0.4,1.0,3,0.0,86.92914575837685,0.9708562452570049
2024-06-30 19:03:10.430548,35,deadline-oriented,1.0,-1.5,7,0.1,44.6310760759585,0.9770192677519483
2024-07-01 02:27:10.430548,27,deadline-oriented,1.0,0.5,9,0.4,11.554501197823749,0.8887987506765664
2024-06-30 20:02:10.430548,59,deadline-oriented,1.0,1.5,2,0.2,8.893504604787967,0.8855489048839593
2024-07-01 05:47:10.430548,57,AoI-oriented,0.9,0.0,1,0.30000000000000004,2.368541493318147,0.7083053117583941
2024-06-30 16:35:10.430548,37,AoI-oriented,1.0,-1.0,6,0.1,inf,1.0
2024-06-30 17:45:10.430548,77,deadline-oriented,0.2,-1.0,1,0.6000000000000001,7.201949864359191,0.1657700233086093
2024-07-01 01:53:10.430548,31,AoI-oriented,0.6,-0.5,2,0.8,3.546161854263218,0.5899727319087873
2024-06-30 23:40:10.430548,93,AoI-oriented,0.4,1.5,9,0.2,91.2670011817291,0.973136429525144
2024-07-01 00:37:10.430548,9,AoI-oriented,0.2,0.0,4,0.4,10900.042152872413,0.9995412901754348
2024-07-01 06:13:10.430548,81,deadline-oriented,0.8,0.5,8,0.4,35.612749388677734,0.9648739772856214
2024-06-30 16:12:10.430548,95,deadline-oriented,0.8,-1.0,4,0.6000000000000001,7.484672182216686,0.8187226505921829
2024-06-30 23:32:10.430548,11,AoI-oriented,0.4,-1.0,1,0.4,3.2942267276578274,0.48549195234593145
2024-07-01 07:56:10.430548,14,AoI-oriented,0.4,1.0,9,0.8,19.857116573467035,0.8754512894168524
2024-06-30 16:03:10.430548,43,deadline-oriented,0.2,-1.5,3,0.9,14.58250075773909,0.6131529880944289
2024-06-30 18:15:10.430548,89,deadline-oriented,0.30000000000000004,0.5,9,0.5,38.52357617482435,0.916059658509253
2024-07-01 07:32:10.430548,28,deadline-oriented,0.30000000000000004,1.0,5,0.1,739.0143169369962,0.9954942524281312
2024-07-01 03:27:10.430548,64,AoI-oriented,0.1,-1.5,2,0.0,481.5604801061341,0.979158928615092
2024-06-30 22:15:10.430548,90,AoI-oriented,0.4,2.0,8,0.6000000000000001,inf,1.0
2024-06-30 18:58:10.430548,7,AoI-oriented,0.8,0.5,5,0.8,14.929549579762169,0.919564806898644
2024-06-30 22:30:10.430548,53,deadline-oriented,0.5,0.0,8,0.7000000000000001,23.458097781226027,0.9118881769171939
2024-06-30 18:26:10.430548,34,AoI-oriented,0.9,0.0,7,0.9,10.919223428353247,0.8871212313077661
2024-06-30 23:19:10.430548,55,AoI-oriented,0.7000000000000001,0.5,9,0.30000000000000004,12.427799454790454,0.8817408047385448
2024-07-01 02:00:10.430548,64,deadline-oriented,0.6,1.0,7,0.30000000000000004,30.38290272062724,0.945511334972469
2024-06-30 22:29:10.430548,49,AoI-oriented,0.2,0.5,9,0.6000000000000001,106.38543358513904,0.9531909477319995
2024-07-01 01:23:10.430548,19,deadline-oriented,0.5,2.0,3,0.7000000000000001,12.355891688248386,0.8346054760681202
2024-06-30 19:57:10.430548,89,AoI-oriented,0.8,-1.0,7,0.4,13.157151086477244,0.9088389348976301
2024-06-30 22:56:10.430548,25,AoI-oriented,0.1,1.5,7,1.0,149.11291712717178,0.933151941156832
2024-06-30 19:34:10.430548,34,deadline-oriented,0.8,1.0,4,0.1,inf,1.0
2024-07-01 01:04:10.430548,15,AoI-oriented,1.0,-1.5,3,0.8,2.7540254976155043,0.6690043108158066
2024-07-01 02:50:10.430548,36,deadline-oriented,0.6,2.0,8,0.8,14.260730303909655,0.8795607275394267
2024-06-30 22:46:10.430548,54,deadline-oriented,0.6,-1.0,5,0.7000000000000001,7.536966931777175,0.7548883252156537
2024-07-01 03:12:10.430548,86,deadline-oriented,0.1,-2.0,10,0.4,187.07232190703263,0.9462938332589458
2024-07-01 01:30:10.430548,97,AoI-oriented,1.0,0.5,8,0.4,8.025232025458653,0.8705827294534341
2024-06-30 22:52:10.430548,29,AoI-oriented,0.6,-1.5,10,0.6000000000000001,37.29734083890253,0.95601130661344
2024-07-01 02:56:10.430548,60,deadline-oriented,0.2,1.5,6,0.5,221.30969256101963,0.9773878366758953
2024-07-01 00:25:10.430548,27,deadline-oriented,0.8,2.0,1,0.6000000000000001,6.002408626244334,0.719468532019155
2024-06-30 21:00:10.430548,26,deadline-oriented,0.1,-1.0,10,0.2,inf,1.0
2024-06-30 18:11:10.430548,92,deadline-oriented,0.4,2.0,2,0.30000000000000004,28.19469988041699,0.9113465785022499
2024-06-30 19:57:10.430548,18,deadline-oriented,0.7000000000000001,2.0,6,0.6000000000000001,33.675091128295904,0.9561538964007998
2024-06-30 18:31:10.430548,51,deadline-oriented,0.30000000000000004,2.0,6,0.1,inf,1.0
2024-06-30 23:50:10.430548,24,AoI-oriented,0.2,-2.0,10,0.5,49.53601836913653,0.8988151001726724
2024-07-01 02:14:10.430548,88,deadline-oriented,0.4,0.5,2,0.8,8.98206261667772,0.6936815431101814
2024-07-01 07:04:10.430548,54,deadline-oriented,0.4,0.5,7,0.4,24.015362395814474,0.8913586894706995
2024-06-30 22:14:10.430548,56,deadline-oriented,0.1,-0.5,7,1.0,65.18744992989531,0.8434511288290292
2024-06-30 18:04:10.430548,6,deadline-oriented,0.8,1.0,8,0.0,inf,1.0
2024-07-01 07:01:10.430548,3,AoI-oriented,0.6,-1.5,8,0.9,34.7871010294779,0.9526261897952424
2024-07-01 07:07:10.430548,79,deadline-oriented,0.8,0.0,7,0.1,141.23803504399856,0.991251079827576
2024-07-01 03:37:10.430548,51,AoI-oriented,0.1,-0.5,1,0.8,10.506995970174417,0.0619871370190242
2024-07-01 05:51:10.430548,19,AoI-oriented,0.6,0.5,5,0.0,163.9672853688562,0.9897712681126521
2024-07-01 08:16:10.430548,47,deadline-oriented,0.5,1.5,3,0.30000000000000004,16.578004268710448,0.8830383419555945
2024-07-01 05:56:10.430548,7,AoI-oriented,0.1,-1.5,8,0.6000000000000001,59.17431095844929,0.8302997600261942
2024-07-01 08:10:10.430548,23,AoI-oriented,0.4,2.0,9,1.0,inf,1.0
2024-06-30 17:18:10.430548,25,deadline-oriented,0.6,-1.5,8,0.4,21.442741432684173,0.9284087110099788
2024-07-01 03:00:10.430548,71,deadline-oriented,1.0,1.0,8,0.7000000000000001,9.224901064955958,0.9120423646240187
2024-07-01 03:33:10.430548,22,AoI-oriented,0.5,-1.0,3,0.0,46.530728709701116,0.9577907165342083
2024-07-01 03:15:10.430548,65,AoI-oriented,0.6,-2.0,9,1.0,8.659436449758546,0.7975075132648065
2024-07-01 03:30:10.430548,31,AoI-oriented,0.5,0.0,4,0.6000000000000001,12.77280202931145,0.8293973155485551
2024-07-01 02:45:10.430548,39,deadline-oriented,0.1,-1.0,10,0.9,75.01340110368281,0.8663084072941452
2024-07-01 02:41:10.430548,20,AoI-oriented,0.5,-0.5,9,0.2,937.4975702161995,0.9978667091464745
2024-06-30 23:59:10.430548,24,AoI-oriented,0.5,2.0,10,0.9,106.24591370735016,0.9810731828176884
2024-07-01 02:45:10.430548,39,deadline-oriented,1.0,-0.5,3,0.2,9.411988199315665,0.8890451386856707
2024-07-01 00:08:10.430548,95,deadline-oriented,0.30000000000000004,-1.0,6,0.5,63.97425996546816,0.947775336938957
2024-06-30 18:42:10.430548,65,deadline-oriented,1.0,0.5,7,0.6000000000000001,6.216699790616032,0.8539533688872718
2024-06-30 23:37:10.430548,66,deadline-oriented,0.4,1.5,3,1.0,9.581383250352015,0.7197346511005185
2024-07-01 07:03:10.430548,18,AoI-oriented,0.1,1.5,10,0.30000000000000004,inf,1.0
2024-07-01 01:55:10.430548,16,AoI-oriented,0.8,1.5,6,0.0,48.096916718738335,0.9743289704726467
2024-07-01 04:03:10.430548,50,AoI-oriented,0.4,1.5,6,0.7000000000000001,61.31806252397215,0.9591057765761134
2024-07-01 03:58:10.430548,15,AoI-oriented,0.5,-1.0,4,0.7000000000000001,7.482596666391231,0.701476379765236
2024-07-01 04:04:10.430548,11,deadline-oriented,0.30000000000000004,2.0,6,0.30000000000000004,29.510896670081028,0.8858132862370122
2024-06-30 22:48:10.430548,3,deadline-oriented,0.9,-2.0,4,0.30000000000000004,96.21530577515198,0.988324198431174
2024-07-01 01:15:10.430548,46,AoI-oriented,0.1,0.5,5,0.8,84.82768412284844,0.881418357630311
2024-06-30 21:58:10.430548,95,deadline-oriented,0.2,-1.5,6,0.8,43.782866011118,0.8883042399528203
2024-06-30 17:41:10.430548,59,deadline-oriented,1.0,2.0,2,0.6000000000000001,8.50030339947261,0.8924284484142893
2024-07-01 00:45:10.430548,75,deadline-oriented,0.30000000000000004,-1.0,2,0.8,4.497844651765923,0.44985074829557364
2024-07-01 02:17:10.430548,71,AoI-oriented,0.9,-1.0,1,0.1,7.368947951529737,0.8231612884977725
2024-06-30 21:42:10.430548,73,deadline-oriented,0.8,1.0,3,0.1,12.580119764809655,0.8870249833608611
2024-07-01 00:25:10.430548,25,deadline-oriented,0.5,-1.0,5,0.1,26.248501967308645,0.9226984293236371
2024-06-30 21:58:10.430548,26,AoI-oriented,0.7000000000000001,-1.0,3,0.8,4.968916946536246,0.6350654061837117
2024-06-30 17:39:10.430548,41,deadline-oriented,0.2,1.5,9,0.6000000000000001,155.79512675983423,0.9674684481779643
2024-06-30 15:57:10.430548,19,deadline-oriented,0.8,-1.0,8,1.0,8.508514659633043,0.8534778344510148
2024-06-30 19:35:10.430548,96,AoI-oriented,0.30000000000000004,0.0,9,0.4,45.919028434917166,0.9268142343219546
2024-07-01 07:54:10.430548,62,deadline-oriented,1.0,-1.5,6,0.5,4.555903177440958,0.8475373692096306
2024-06-30 16:22:10.430548,74,AoI-oriented,0.6,0.0,1,0.30000000000000004,6.732138370742066,0.7152048957903888
2024-06-30 20:55:10.430548,29,deadline-oriented,1.0,-1.0,10,0.0,inf,1.0
2024-07-01 00:12:10.430548,25,AoI-oriented,0.9,0.5,3,0.1,inf,1.0
2024-06-30 19:50:10.430548,59,AoI-oriented,0.30000000000000004,-2.0,1,0.2,7.968376709097099,0.6127952935419395
2024-06-30 21:38:10.430548,33,AoI-oriented,0.6,1.0,5,0.7000000000000001,24.59248062055407,0.9319633211912177
2024-06-30 19:29:10.430548,88,AoI-oriented,0.30000000000000004,2.0,7,0.2,72.37941326338982,0.9521825719943773
2024-07-01 08:15:10.430548,38,AoI-oriented,0.30000000000000004,1.5,9,1.0,57.74821778907665,0.941750418709134
2024-07-01 07:58:10.430548,48,deadline-oriented,1.0,2.0,6,0.4,23.34350315908722,0.9574485415667369
2024-06-30 22:26:10.430548,5,deadline-oriented,0.8,-2.0,10,0.2,49.81558056659188,0.9753936379255758
2024-06-30 22:59:10.430548,58,deadline-oriented,0.1,0.0,6,0.9,342.54980261801416,0.9707858045685553
2024-06-30 19:26:10.430548,24,deadline-oriented,0.1,0.0,4,0.6000000000000001,51.817770745430394,0.8062419497290726
2024-07-01 04:00:10.430548,95,AoI-oriented,0.6,1.0,7,0.8,29.948329560445867,0.9450617908811677
2024-06-30 16:25:10.430548,45,deadline-oriented,0.9,-1.0,6,0.9,11.25606794931382,0.9085562689003112
2024-07-01 00:49:10.430548,87,deadline-oriented,0.6,2.0,7,0.4,32.390108158938524,0.949854637063077
2024-07-01 00:46:10.430548,51,deadline-oriented,0.6,2.0,8,1.0,131.23936060764834,0.9872496836555795
2024-07-01 05:57:10.430548,24,deadline-oriented,0.2,-2.0,3,0.8,13.043739546013338,0.6177480846082777
2024-07-01 04:25:10.430548,98,deadline-oriented,1.0,-2.0,9,0.4,89.53537460589018,0.988654490926509
2024-07-01 06:18:10.430548,51,deadline-oriented,0.1,0.5,5,0.7000000000000001,119.14053644963647,0.916217399472583
2024-06-30 16:49:10.430548,22,deadline-oriented,0.7000000000000001,0.0,2,0.1,148.90994625999528,0.990524573832972
2024-06-30 17:48:10.430548,57,AoI-oriented,1.0,-0.5,1,0.1,7.749421035587651,0.8098299267739952
2024-07-01 06:46:10.430548,24,AoI-oriented,0.2,-2.0,9,0.9,23.935590989276015,0.7805492566475335
2024-07-01 08:35:10.430548,73,AoI-oriented,0.4,2.0,4,0.30000000000000004,133.33217873151355,0.9813504051567795
2024-06-30 23:38:10.430548,35,deadline-oriented,0.30000000000000004,2.0,1,0.5,14.122614622519018,0.7418847802856275
2024-07-01 01:21:10.430548,74,deadline-oriented,0.1,1.0,8,0.7000000000000001,inf,1.0
2024-06-30 16:38:10.430548,14,deadline-oriented,0.7000000000000001,0.0,10,0.7000000000000001,13.169555130498384,0.8936048751979946
2024-07-01 06:08:10.430548,20,AoI-oriented,1.0,0.0,8,1.0,4.682341394406054,0.8169057213012589
2024-07-01 00:00:10.430548,32,AoI-oriented,0.30000000000000004,1.5,7,0.30000000000000004,108.30320400910882,0.9690522414252105
2024-06-30 19:52:10.430548,75,AoI-oriented,0.7000000000000001,-0.5,6,0.7000000000000001,8.658435496108602,0.8457620062205354
2024-07-01 06:08:10.430548,86,AoI-oriented,0.4,0.0,1,1.0,4.094006119161129,0.014846234848648224
2024-07-01 06:20:10.430548,83,AoI-oriented,0.7000000000000001,1.0,9,0.1,inf,1.0
2024-06-30 16:34:10.430548,8,deadline-oriented,0.4,0.5,2,0.30000000000000004,13.917391922524518,0.8165991965877732
2024-07-01 01:34:10.430548,51,deadline-oriented,0.8,-0.5,3,0.5,9.188657206977384,0.8820353813078953
2024-07-01 03:32:10.430548,40,deadline-oriented,0.7000000000000001,0.0,6,0.6000000000000001,8.725508175402572,0.8530755342119742
2024-06-30 20:32:10.430548,14,deadline-oriented,0.8,-1.5,4,0.2,16.63947474183044,0.9218715789100628
2024-07-01 00:05:10.430548,4,deadline-oriented,0.9,-1.5,8,0.1,inf,1.0
2024-07-01 02:10:10.430548,40,AoI-oriented,0.6,-1.5,8,0.0,78.41592652082015,0.978447947258807
2024-06-30 20:51:10.430548,34,deadline-oriented,0.6,1.5,5,0.6000000000000001,28.921994274434237,0.9440037909741058
2024-07-01 05:22:10.430548,20,AoI-oriented,0.4,-2.0,4,0.1,118.28244149884578,0.9787281070654245
2024-07-01 07:49:10.430548,80,AoI-oriented,0.1,0.5,3,0.5,82.87471495073875,0.877884221750069
2024-07-01 03:40:10.430548,52,deadline-oriented,0.4,0.5,10,0.8,65.78093056899853,0.9624979407181622
2024-06-30 18:03:10.430548,41,AoI-oriented,0.9,-0.5,9,0.0,inf,1.0
2024-06-30 17:01:10.430548,43,AoI-oriented,1.0,1.5,10,0.9,12.058136725019672,0.9191261607454465
2024-07-01 04:28:10.430548,1,deadline-oriented,0.2,-0.5,3,0.9,20.676857477631266,0.7556122197666757
2024-06-30 17:55:10.430548,33,deadline-oriented,0.6,1.0,9,0.6000000000000001,14.415052862096186,0.8935088462787675
2024-07-01 01:05:10.430548,61,AoI-oriented,1.0,1.5,9,0.30000000000000004,inf,1.0
2024-06-30 19:46:10.430548,38,AoI-oriented,0.1,-0.5,3,0.2,83.84734347999425,0.8808399440673813
2024-07-01 03:07:10.430548,79,AoI-oriented,0.30000000000000004,-1.0,5,1.0,13.704302014281994,0.7066216822972979
2024-07-01 04:03:10.430548,96,AoI-oriented,0.8,0.0,2,0.8,3.516828601587692,0.5760522557187474
2024-06-30 16:57:10.430548,33,AoI-oriented,0.8,2.0,6,0.0,74.23811240571689,0.9832796083335393
2024-07-01 07:58:10.430548,8,AoI-oriented,0.1,-1.5,10,0.1,inf,1.0
2024-07-01 02:03:10.430548,40,deadline-oriented,0.6,-1.0,5,0.8,17.88220879120969,0.9056918729373078
2024-07-01 02:19:10.430548,51,deadline-oriented,0.1,-0.5,9,0.1,inf,1.0
2024-06-30 23:59:10.430548,94,deadline-oriented,0.4,-1.5,9,0.4,302.4089073785554,0.9917573913304436
2024-06-30 19:15:10.430548,97,deadline-oriented,0.30000000000000004,-2.0,8,0.6000000000000001,24.536253796489866,0.8590078892756191
2024-07-01 05:42:10.430548,31,deadline-oriented,0.6,-0.5,1,0.0,inf,1.0
2024-06-30 18:06:10.430548,13,AoI-oriented,0.30000000000000004,-1.5,3,0.9,8.028756344061378,0.5690351229991395
2024-07-01 07:08:10.430548,8,deadline-oriented,0.9,-1.0,4,0.6000000000000001,4.8273489959678635,0.800223711178271
2024-06-30 17:48:10.430548,67,AoI-oriented,0.8,0.0,4,0.4,39.44388712658354,0.9678599226129475
2024-06-30 23:27:10.430548,41,AoI-oriented,0.5,0.0,2,0.0,inf,1.0
2024-06-30 18:12:10.430548,69,AoI-oriented,0.2,0.5,2,0.7000000000000001,12.186398397321534,0.5713546261076077
2024-07-01 00:53:10.430548,12,deadline-oriented,0.5,1.0,6,0.0,22.15556161972556,0.9099029503589462
2024-07-01 06:20:10.430548,93,AoI-oriented,0.7000000000000001,-0.5,3,0.9,3.910978620337684,0.5980954650422616
2024-06-30 21:03:10.430548,77,AoI-oriented,0.6,-1.5,8,0.8,16.509366160423117,0.8996896089329594
2024-07-01 03:59:10.430548,52,deadline-oriented,0.1,2.0,8,0.8,269.8474800087348,0.9629591481439138
2024-07-01 08:33:10.430548,64,AoI-oriented,0.2,-1.0,2,0.4,18.641619521295148,0.7512168718264447
2024-06-30 23:26:10.430548,92,deadline-oriented,0.9,-2.0,4,0.1,inf,1.0
2024-06-30 18:47:10.430548,24,AoI-oriented,0.7000000000000001,-1.5,2,0.7000000000000001,3.518096904970962,0.5541119665276573
2024-06-30 18:12:10.430548,9,AoI-oriented,0.7000000000000001,1.0,10,0.9,45.50130961911143,0.9689155206398632
2024-07-01 08:29:10.430548,27,deadline-oriented,0.6,-0.5,4,0.6000000000000001,12.175946103343968,0.8646251831225111
2024-06-30 16:42:10.430548,53,deadline-oriented,0.9,0.5,1,0.0,28.73607464990955,0.962814601400533
2024-07-01 05:14:10.430548,95,AoI-oriented,0.8,-1.5,1,0.8,1.0,0.0
2024-06-30 22:12:10.430548,100,deadline-oriented,0.8,-1.5,4,1.0,2.4424508551200588,0.6126690127699508
2024-07-01 06:58:10.430548,12,deadline-oriented,0.30000000000000004,1.0,5,0.8,32.94368994828665,0.8962008843729851
2024-06-30 16:40:10.430548,93,AoI-oriented,0.7000000000000001,0.5,9,0.1,inf,1.0
2024-06-30 18:06:10.430548,46,AoI-oriented,0.8,1.5,3,0.7000000000000001,13.327228980004477,0.903706360528105
2024-06-30 17:52:10.430548,64,AoI-oriented,1.0,0.0,5,1.0,8.077620054075016,0.8349675815807411
2024-07-01 05:57:10.430548,77,AoI-oriented,0.30000000000000004,1.5,10,0.8,37.78133594860998,0.9127001544292994
2024-06-30 19:19:10.430548,84,deadline-oriented,0.30000000000000004,-2.0,8,0.9,24.731058227725057,0.8725964772472888
2024-07-01 08:04:10.430548,61,AoI-oriented,0.6,-1.5,6,0.7000000000000001,9.6855936562264,0.8391045757877396
2024-07-01 06:15:10.430548,67,deadline-oriented,0.1,1.5,2,0.0,inf,1.0
2024-06-30 19:33:10.430548,53,AoI-oriented,0.8,2.0,2,0.0,inf,1.0
2024-07-01 00:04:10.430548,3,AoI-oriented,0.7000000000000001,1.0,7,0.4,inf,1.0
2024-07-01 07:00:10.430548,22,AoI-oriented,0.5,2.0,4,0.0,29.978692481367474,0.9333976270808357
2024-06-30 22:30:10.430548,56,AoI-oriented,0.9,1.5,8,0.7000000000000001,76.15193667023725,0.9851693275980006
2024-07-01 03:32:10.430548,49,AoI-oriented,0.30000000000000004,1.0,6,0.7000000000000001,19.739460006984107,0.8324719148892765
2024-06-30 21:42:10.430548,23,deadline-oriented,0.6,-1.5,5,0.1,30.244349557823824,0.9433933540292108
2024-07-01 03:45:10.430548,50,deadline-oriented,0.1,-1.5,4,0.5,39.92522174734247,0.7549809199422266
2024-07-01 00:55:10.430548,63,deadline-oriented,0.6,0.5,7,1.0,16.236713609927488,0.8898588076260853
2024-06-30 23:25:10.430548,73,AoI-oriented,0.4,-1.5,8,0.5,80.5304664937664,0.9687138865074985
2024-06-30 20:39:10.430548,88,deadline-oriented,1.0,2.0,6,0.2,44.640778577558564,0.9777734852190109
2024-07-01 07:58:10.430548,27,AoI-oriented,0.2,0.5,6,0.4,109.08928748849202,0.9540490528627785
2024-06-30 16:45:10.430548,67,deadline-oriented,0.4,-1.5,7,1.0,19.206815616829363,0.8731277568633937
2024-06-30 17:07:10.430548,98,deadline-oriented,0.5,-1.0,7,0.1,74.23061273028239,0.9730136654557794
2024-07-01 08:07:10.430548,81,deadline-oriented,0.30000000000000004,-1.5,10,0.9,50.07599109835877,0.9322832609346573
2024-06-30 19:46:10.430548,89,deadline-oriented,1.0,-0.5,3,0.4,4.9461086670359435,0.8185429575614429
2024-07-01 05:12:10.430548,35,AoI-oriented,0.8,1.5,6,0.1,inf,1.0
2024-07-01 05:29:10.430548,50,AoI-oriented,0.4,-0.5,7,0.6000000000000001,33.909460927030636,0.9283825239075262
2024-06-30 19:22:10.430548,65,deadline-oriented,0.5,1.5,6,0.6000000000000001,12.573300335866213,0.8537094706698446
2024-06-30 20:25:10.430548,97,deadline-oriented,0.9,0.5,4,0.6000000000000001,8.53181252344582,0.8520644018874599
2024-06-30 16:16:10.430548,14,AoI-oriented,0.30000000000000004,0.5,4,0.9,16.558733693072785,0.7879044671300238
2024-06-30 23:31:10.430548,50,AoI-oriented,1.0,-1.0,8,0.4,10.935414364119364,0.913585363032857
2024-06-30 19:59:10.430548,14,deadline-oriented,0.9,1.0,9,1.0,15.852855085226018,0.929866073767697
2024-06-30 20:49:10.430548,93,AoI-oriented,0.30000000000000004,0.5,10,0.1,inf,1.0
2024-07-01 07:30:10.430548,96,deadline-oriented,0.1,2.0,5,0.1,inf,1.0
2024-07-01 01:10:10.430548,60,deadline-oriented,0.1,0.0,8,0.8,66.47977391122333,0.8466281064897525
2024-07-01 02:50:10.430548,8,deadline-oriented,0.4,-1.0,3,0.4,48.34321265593998,0.9479672825075672
2024-07-01 01:34:10.430548,36,deadline-oriented,0.5,1.5,1,0.7000000000000001,3.513320064387835,0.5490307081835658
2024-06-30 18:40:10.430548,22,AoI-oriented,1.0,-2.0,6,0.0,inf,1.0
2024-06-30 22:41:10.430548,20,deadline-oriented,0.2,-0.5,10,0.9,110.57379283989758,0.9546492217094475
2024-06-30 18:21:10.430548,3,deadline-oriented,0.6,0.0,2,0.0,inf,1.0
2024-07-01 08:35:10.430548,85,deadline-oriented,0.7000000000000001,0.0,1,0.9,1.424973780807206,0.1209081457625181
